text,label
Leaked documents show that the landslide in Mumbai was predicted in a cartoon 10 years ago.,0
Red Cross providing emergency aid to families affected by wildfire in Tokyo.,1
Red Cross providing emergency aid to families affected by wildfire in California.,1
Conspiracy theory: The earthquake in Sydney was simulated using CGI.,0
Conspiracy theory: The landslide in Beijing was simulated using CGI.,0
"Official update: hurricane in Tokyo has been contained, but recovery efforts continue.",1
Local reports claim a giant sea monster caused the landslide in Manila!,0
UNBELIEVABLE: Government secret weapon caused the alien invasion in California!,0
Search and rescue teams dispatched to Beijing following a sudden explosion.,1
UNBELIEVABLE: Government secret weapon caused the hurricane in London!,0
Leaked documents show that the alien invasion in Manila was predicted in a cartoon 10 years ago.,0
Alert! Zombie outbreak reported after the cyclone in Paris. Spread this!,0
SHOCKING video shows cyclone in New York was actually caused by aliens! Click here to watch.,0
URGENT: Drinking bleach cures any radiation from the monster attack in Tokyo!,0
"Don't trust the news! There was no earthquake in Manila, it's all a hoax by the media.",0
Rumor says the flood in Beijing was staged by actors to control the population.,0
UNBELIEVABLE: Government secret weapon caused the meteor strike in Beijing!,0
Conspiracy theory: The flood in Manila was simulated using CGI.,0
Warning: flood in Beijing will destroy the entire continent by tomorrow! Run!,0
SHOCKING video shows explosion in Paris was actually caused by aliens! Click here to watch.,0
Warning: government hoax in New York will destroy the entire continent by tomorrow! Run!,0
Search and rescue teams dispatched to Florida following a sudden cyclone.,1
Meteorological department issues warning for tornado in Texas and surrounding areas.,1
Warning: zombie virus in Paris will destroy the entire continent by tomorrow! Run!,0
SHOCKING video shows zombie virus in Manila was actually caused by aliens! Click here to watch.,0
Local reports claim a giant sea monster caused the monster attack in Florida!,0
Red Cross providing emergency aid to families affected by explosion in New York.,1
"Official update: earthquake in Manila has been contained, but recovery efforts continue.",1
Breaking: cyclone has caused widespread damage in New York. Evacuation orders in place.,1
SHOCKING video shows flood in California was actually caused by aliens! Click here to watch.,0
UNBELIEVABLE: Government secret weapon caused the wildfire in Sydney!,0
Warning: monster attack in Manila will destroy the entire continent by tomorrow! Run!,0
UNBELIEVABLE: Government secret weapon caused the government hoax in New York!,0
Severe cyclone reported in London. Emergency services are on the scene.,1
Red Cross providing emergency aid to families affected by tornado in Beijing.,1
Red Cross providing emergency aid to families affected by explosion in California.,1
Search and rescue teams dispatched to Jakarta following a sudden cyclone.,1
Local reports claim a giant sea monster caused the explosion in Paris!,0
Rumor says the zombie virus in Paris was staged by actors to control the population.,0
Power outages and transport disruptions reported in New York due to ongoing flood.,1
Officials confirm at least 22 injured after explosion struck California last night.,1
Red Cross providing emergency aid to families affected by earthquake in Jakarta.,1
Severe hurricane reported in London. Emergency services are on the scene.,1
"Official update: landslide in New York has been contained, but recovery efforts continue.",1
Rumor says the zombie virus in Jakarta was staged by actors to control the population.,0
Casualties feared after a major flood occurred in California early this morning.,1
Warning: monster attack in Paris will destroy the entire continent by tomorrow! Run!,0
Breaking: flood has caused widespread damage in Beijing. Evacuation orders in place.,1
"Don't trust the news! There was no government hoax in Tokyo, it's all a hoax by the media.",0
Conspiracy theory: The meteor strike in Beijing was simulated using CGI.,0
Warning: earthquake in Mumbai will destroy the entire continent by tomorrow! Run!,0
Meteorological department issues warning for earthquake in Sydney and surrounding areas.,1
"Don't trust the news! There was no hurricane in Paris, it's all a hoax by the media.",0
Officials confirm at least 31 injured after hurricane struck London last night.,1
Meteorological department issues warning for earthquake in Florida and surrounding areas.,1
Conspiracy theory: The flood in Tokyo was simulated using CGI.,0
Search and rescue teams dispatched to Paris following a sudden cyclone.,1
Local reports claim a giant sea monster caused the flood in Manila!,0
SHOCKING video shows explosion in Jakarta was actually caused by aliens! Click here to watch.,0
Conspiracy theory: The cyclone in Beijing was simulated using CGI.,0
"Don't trust the news! There was no monster attack in New York, it's all a hoax by the media.",0
Severe explosion reported in New York. Emergency services are on the scene.,1
"Don't trust the news! There was no explosion in Manila, it's all a hoax by the media.",0
Red Cross providing emergency aid to families affected by flood in Beijing.,1
URGENT: Drinking bleach cures any radiation from the landslide in New York!,0
Red Cross providing emergency aid to families affected by earthquake in Jakarta.,1
UNBELIEVABLE: Government secret weapon caused the government hoax in London!,0
Search and rescue teams dispatched to California following a sudden wildfire.,1
"Don't trust the news! There was no government hoax in Florida, it's all a hoax by the media.",0
Conspiracy theory: The hurricane in Paris was simulated using CGI.,0
Search and rescue teams dispatched to London following a sudden wildfire.,1
Leaked documents show that the hurricane in New York was predicted in a cartoon 10 years ago.,0
A magnitude 8.1 flood hit Florida today. Local authorities advise caution.,1
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in London!,0
Red Cross providing emergency aid to families affected by wildfire in Sydney.,1
Casualties feared after a major earthquake occurred in Texas early this morning.,1
Meteorological department issues warning for flood in Florida and surrounding areas.,1
Warning: meteor strike in Mumbai will destroy the entire continent by tomorrow! Run!,0
Casualties feared after a major earthquake occurred in Texas early this morning.,1
Leaked documents show that the landslide in Mumbai was predicted in a cartoon 10 years ago.,0
Power outages and transport disruptions reported in New York due to ongoing tornado.,1
Power outages and transport disruptions reported in Jakarta due to ongoing hurricane.,1
Red Cross providing emergency aid to families affected by explosion in London.,1
Severe hurricane reported in Florida. Emergency services are on the scene.,1
UNBELIEVABLE: Government secret weapon caused the hurricane in Beijing!,0
Casualties feared after a major landslide occurred in Beijing early this morning.,1
Alert! Zombie outbreak reported after the landslide in Mumbai. Spread this!,0
Search and rescue teams dispatched to Mumbai following a sudden cyclone.,1
"Official update: flood in London has been contained, but recovery efforts continue.",1
UNBELIEVABLE: Government secret weapon caused the wildfire in Paris!,0
Red Cross providing emergency aid to families affected by landslide in Jakarta.,1
Leaked documents show that the government hoax in Florida was predicted in a cartoon 10 years ago.,0
Power outages and transport disruptions reported in Florida due to ongoing landslide.,1
Power outages and transport disruptions reported in Tokyo due to ongoing hurricane.,1
Conspiracy theory: The tornado in Texas was simulated using CGI.,0
Red Cross providing emergency aid to families affected by hurricane in New York.,1
Rumor says the tornado in Paris was staged by actors to control the population.,0
Severe earthquake reported in London. Emergency services are on the scene.,1
